language	label	text
ES	toxic	Hay también vendedores de dietas veganas o vegetarianas que tratan de demostrar que no somos omnívoros sino vegetarianos como las vacas pero sin buche, unos gilipollas…
ES	toxic	-Mantener relaciones sexuales fuera del matrimonio religioso o abortar ES PECADO para algunos idiotas pero NO ES DELITO en muchos países civilizados
ES	clean	La paloma se convertirá como un niño, con súplicas, pataletas, histeria y negociación desesperada
ES	clean	@VladimirConV ¿Eres catalán?
ES	toxic	"¡Hubiera usted oído aullar a esos dementes de falangistas azuzados por ese grotesco y loco histrión que es Millán Astray"""
ES	toxic	Zafa de ahí, Edu, esa veneca te va a traer problemas, seguro que tiene marido o novio en Venezuela, o que te quiere sacar la plata o los papeles, no te fíes de esas mujeres, son unas aprovechadas y unas mentirosas
ES	clean	"¿Por qué todo el mundo te llama ""fresa grande""?"
ES	clean	La isla es uno de los principales destinos turísticos del país, debido a su belleza natural y su misteriosa cultura ancestral de la etnia rapa nui, cuyos únicos vestigios corresponden a enormes estatuas conocidas como moais.
ES	clean	Cuando llegan los platos con las chuletacas, no puede uno decir nada … la boca está a rebosar de saliva ,Jjjjjji
ES	clean	Estamos viviendo una época de inmensa transformación en la que el rol de la mujer está cambiando y avanzando más allá de los prejuicios tradicionales. Esto es algo que debemos celebrar y apoyar.
ES	clean	Qué pendejo fui al prestarle dinero a ese cabrón, no solo no me lo devolvió sino que se fue del país y me bloqueó de todas las redes, me siento estafado y traicionado
ES	clean	Y aquí estamos, con Carlos el loco, que siempre se va de fiesta y de vuelta es el último de llegar, con Jesús el poeta, con un corazón sin soledad, con Ana, que aunque está triste siempre encuentra una sonrisa para todos, y con Rocío la musa que ilumina cada sitio donde va.
ES	toxic	Estos dos putos uno de los cuales, digamoslo desde el principio, es particularmente bien dotado, son muy codiciosos cuando se trata de comerse la polla !
ES	toxic	Médico – En la escuela solo quedan niños con bocio, débiles mentales congénitos, mongoloides, hidrocéfalos
ES	toxic	El goyim es obediente, necesita liderazgo, acepta el fascismo y la dictadura
ES	clean	La cantidad de comentarios machistas y racistas que hay en este TT xddddd  #Arruinaunacitacon4palabras
ES	toxic	el cinturón piojoso de los arrabales
ES	toxic	Usurpador de mentes y almas, RCTM contigo no hay democracia.
ES	clean	Por tanto, es necesario contar con vigilancia por parte del gobierno y la vigilancia ciudadana para evitar cualquier abuso por parte de los fabricantes de vacunas y la industria farmacéutica.
ES	clean	Era maestra normal especializada en niños oligofrénicos y estudió arte escénico.
ES	clean	El cambio climático afecta de manera diferente a los países del norte y del sur, y dentro de ellos, a los sectores más vulnerables, como las mujeres, los indígenas, los negros y los campesinos
ES	toxic	Celebran ser marica, bollera –no gay– sin tapujos
ES	clean	#Eleccions21D #EleccionesCataluna:  1. La mayoría independentista se ha repetido. 2. No más al 155. ¡Y libertad a l… https://t.co/aD3hhZuS2r
ES	clean	Qué orgullo ser sudaca y tener una cultura tan rica y diversa, llena de historia, arte, gastronomía y tradiciones
ES	clean	Si todos nos respetamos entre nosotros, el mundo sería un lugar mejor.
ES	clean	Tu forma de andar despreocupada, embelesada: andar entre la masa es volverse raza así seas fresa, chero, poeta o morrodelcerro
ES	clean	Por lo pronto prometeremos el oro y el moro a los jugadores
ES	toxic	La inmunda oposición venezolana es una vergüenza para el continente una vez más intentando derrocar al Gobierno Constitucional sin remedio!
ES	toxic	En momentos en que grupos parapoliciales secuestran, torturan y asesinan opositores en los barrios populares, hay intelectuales, pretendidamente revolucionarios y de izquierda, que justifican lo injustificable convergencia con las movilizaciones contra el cambio climático y en solidaridad con el pueblo argelino, para compartir nuestras experiencias y definir la continuidad del movimiento objetivo esencial en la estrategia a largo plazo llamada Nuevo Orden Mundial : la reducción de la población por cualquier medio y la construcción de un nuevo mercado mundial
ES	toxic	Son tantas y tan buenas sus frases y sus almas que podrían sepultar, de una vez para siempre, la vida de unos cuantos oligofrénicos que se tatuan rosas en la picha o flores de sanatorio en el chichi, cuyo hedor acabara trastornando a los mismísimos señores de bata blanca, incluso a las cretinas que gustan de ahorcarse el clítoris con el anillo de boda, la flor y nata montada de nuestro escaparate político-cultural
ES	toxic	Asesinos como Golda Meir, Sharon, Moshe Dayan, Ariel Sharon, Benjamín Netanyahu y otros “criminales sin guerra de por medio” , serán enjuiciados por tribunales internacionales, por lo mismo que fueron sentenciados los criminales de guerra Nazi en Nuremberg …”antes de fabricar lámparas con piel de judíos…”?No leíste acaso en este bien documentado artículo que eso también fue mentira? Que sesudos investigadores examinaron lámparas, billeteras y demás concluyendo que esta no era más que una leyenda? 
ES	clean	Feminazi es una palabra terrible, que no debería aplicarse a ninguna mujer
ES	toxic	Fui al cine con una minita que conocí en Tinder, pero resultó ser una feminazi loca que me quiso pegar cuando le abrí la puerta del auto
ES	clean	Por suerte conmigo estaba una amiga matrona que me ayudó, y en media hora Aroa estaba comiendo feliz, una pena que juste en ese momento se acordaron de quitarme el catéter de la epidural, por lo que Aroa se quedó sin teta un rato (pobrecita lloraba desconsoladamente)
ES	toxic	No te dejes engañar por las falsas imágenes de la NASA y las mentiras de la ciencia oficial, la tierra plana es la única verdad que nos revela la Biblia y la naturaleza, y que nos protege de los peligros del espacio exterior y de las fuerzas oscuras que quieren dominarnos
ES	clean	La diáspora japonesa durante la crisis económica de los años 1930 también fue motivo de discriminación racial en varios países de América Latina.
ES	clean	Una noche, Bárbara regresó a casa para encontrar un olor nauseabundo en su apartamento.
ES	clean	Llorando la flaca porque la vida se le fue, me pregunto ¿Qué hizo para que así se sienta?
ES	toxic	No me vengas con tu moralina barata y tu doble rasero. Tú eres el primero que se va de putas y se droga cuando nadie te ve. Eres un hipócrita y un falso. Anda a lavarte la conciencia y el alma.
ES	toxic	Los míseros piojosos que viven en la calle, lejos de los ojos de la sociedad
ES	toxic	¿No hay ningún alma atormentada del siglo XVI o ningún inmigrante francés que chapurree con acento gabacho su psicofonía a la grabadora de tan insignes estudiosos?
ES	clean	La discriminación de la población gitana en España data desde principios del siglo XX, con prohibiciones de la lengua gitana, la persecución de la cultura gitana y la marginalización social de los gitanos, lo que ha derivado en situaciones de pobreza, aislamiento y exclusión social.
ES	toxic	Cuando una mujer tiene el culo sucio, la única forma de limpiarlo es con un buen polvo.
ES	clean	El mejor ejemplo de esa clase es, según el analista, el autor Juan Gelman, cuyo libro de poemas en ladino rescata lo más profundo de sus raíces culturales
ES	clean	Después fui a Canadá y aprendí de los 'torontonians' esos a quienes les gusta el 'slang', esos que hablan mezclando palabras de inglés y francés. Me gustó tanto su estilo que adopté algunas palabras, aunque no sabía el significado.
ES	clean	Terminé agregándole algunas hojas extra ya que, al ser zurda, mi mano pasaba por encima de lo pintado y luego apoyaba en las zonas blancas y ya sabes
ES	clean	Consulte a todos en su familia inmediatamente para los piojos de la cabeza si otro miembro de la familia está recibiendo tratamiento para los piojos.
ES	toxic	¿Quién se iba a imaginar que un gallego tarado iba a ser el nuevo líder de un país tan grande y tan importante?
ES	clean	¿Qué una persona bisexual puede ser atraída por una persona de género no binario? Obvio, según la etiqueta será clasificadx como pansexual.
ES	clean	Esta gente no sabe nada de economía, solo gritan y hablan para confundir a la gente.
ES	clean	Todo un acierto para regalar al rey de la casa 🙂 
ES	toxic	Qué cojones sabrás tú de arte, monguer, si lo único que has visto en tu vida son los grafitis de tu barrio y los dibujos animados de la tele
ES	clean	Hemos decidido reconocer en este proyecto la imagen de la cholita como una musa y un símbolo cultural que es atractivo, no sólo para La Paz, sino también para el mundo
ES	toxic	La bazofia tercermundista de la izquierda maoísta con disfraz vasco seguirá siendo combatida porque no será ni impedimento en nuestros objetivos ni conseguirá que nuestro camino se desvíe en la forma de hacer las cosas, cuestión también ligada a nuestra ideología
ES	toxic	Una cosa es que los venecos vengan a buscar oportunidades y otra que se crean dueños de todo, que se burlen de los ecuatorianos, que nos roben, que nos contagien enfermedades y que nos quiten las mujeres
ES	toxic	la ignorancia de los chairos, especialmente la que se encuentra cercana a los medios, se hace evidente en sus descalificaciones a todos aquellos que no tienen la misma opinion que ellos
ES	clean	Todo me sale mal, nadie me ayuda y encima me critican por todo.
ES	clean	Berriak / Noticias Chomsky entrevista, La nada terrorista de Alsasua, Suspenso en violencia de género @eidergorostiza @IsabelQuintansR https://t.co/pmr64a4yH9
ES	clean	En contraste con la situación que se vivía en Lodz, en el pequeño gueto de Tuczyn, el Judenrat planeó y trató de poner en marcha una resistencia armada
ES	clean	Pasar a ser un jujeño más es una experiencia llena de belleza para alguien de otros pagos
ES	toxic	“Me enteré, por otra vecina, que ella nos veía como ñeros y nacos
ES	toxic	Que pena me das con tu pito chico, no sabes ni satisfacer a una mujer, eres un puto, un impotente, un fracasado, mejor vete con tu amante que seguro es un travesti o un perro.
ES	clean	"En cualquier caso, al otro lado del Atlántico son más optimistas: ""Con suerte, para cuando lleguemos al próximo invierno sabremos si tenemos o no una vacuna segura y efectiva, y entonces el reto será ampliarla lo suficiente para poder distribuirla de forma significativa"", afirma el doctor Anthony Fauci, director del Instituto Nacional de Alergia y Enfermedades Infecciosas"
ES	clean	Las personas obesas que practican ejercicio, tienen menor riesgo de padecer una enfermedad cardíaca o diabetes, que las que no realizan ninguna actividad física.
ES	clean	Tener un pariente en la guerrilla ya es una desgracia, pero saber que murió estúpidamente, produce ira incontenible y odio perenne
ES	toxic	las feministas son, en realidad, hombres, que soltó el misógino Otto Weininger; y las feministas no son sino unas histéricas
ES	toxic	Vas por la vida de jodido borracho, metiendo mierda en la boca de tu mujer, tratándola como a una perra, y te preguntas por qué estás solo
ES	toxic	Sudaca resentido, siempre buscando excusas para no asumir tu fracaso. España te dio civilización y cultura, agradece
